Order Date,Product Name,Quantity
04/01/2016,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,4
10/20/2017,Chromcraft Rectangular Conference Tables,2
10/20/2017,Deluxe Rollaway Locking File with Drawer,2
12/13/2016,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,4
02/12/2014,"Global Geo Office Task Chair, Gray",2
9/26/2016,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,3
9/26/2016,Staple envelope,2
12/15/2015,3M Office Air Cleaner,4
12/15/2015,Logitech G700s Rechargeable Gaming Mouse,9
12/15/2015,Acco D-Ring Binder w/DublLock,3
4/22/2016,Eldon Wave Desk Accessories,5
4/22/2016,Bush Advantage Collection Racetrack Conference Table,6
4/22/2016,Poly Designer Cover & Back,5
4/22/2016,Premier Electric Letter Opener,2
4/22/2016,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2
1/17/2015,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,7
3/31/2017,Bush Mission Pointe Library,2
12/16/2016,Cardinal Hold-It CD Pocket,3
12/20/2015,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1
11/09/2014,SAFCO Boltless Steel Shelving,3
11/09/2014,"Sauder Mission Library with Doors, Fruitwood Finish",2
11/09/2014,Samsung Galaxy Note 3,4
11/09/2014,"Decoflex Hanging Personal Folder File, Blue",6
11/09/2014,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",7
11/09/2014,Xerox 1912,5
07/12/2016,Cisco SPA525G2 IP Phone - Wireless,6
10/27/2016,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,3
6/26/2016,Prang Colored Pencils,5
6/26/2016,"Fellowes Strictly Business Drawer File, Letter/Legal Size",5
10/06/2014,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,3
7/22/2014,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2
7/22/2014,Logitech G602 Wireless Gaming Mouse,2
06/10/2017,Alphabetical Labels for Top Tab Filing,2
06/10/2017,O'Sullivan Living Dimensions 2-Shelf Bookcases,5
06/10/2017,iHome FM Clock Radio with Lightning Dock,5
10/29/2014,Apple iPhone 5S,6
06/09/2014,Square Credit Card Reader,1
06/09/2014,Logitech M510 Wireless Mouse,2
06/09/2014,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,2
9/14/2014,Fellowes Officeware Wire Shelving,5
9/14/2014,Colored Envelopes,3
05/09/2016,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,2
3/18/2016,Balt Solid Wood Rectangular Table,3
12/27/2015,"Strathmore #10 Envelopes, Ultimate White",2
7/25/2016,Clear Mylar Reinforcing Strips,8
7/25/2016,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",4
7/25/2016,DMI Arturo Collection Mission-style Design Wood Chair,2
7/25/2016,Deflect-O Glasstique Clear Desk Accessories,9
5/30/2016,Vinyl Sectional Post Binders,2
5/30/2016,GBC Standard Therm-A-Bind Covers,2
5/30/2016,Global Troy Executive Leather Low-Back Tilter,2
5/30/2016,Storex Flexible Poly Binders with Double Pockets,3
5/30/2016,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",1
11/12/2017,"Avery Durable Slant Ring Binders, No Labels",5
3/16/2015,Rogers Handheld Barrel Pencil Sharpener,1
3/16/2015,Newell 344,3
3/16/2015,Personal File Boxes with Fold-Down Carry Handle,3
3/16/2015,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5
11/26/2017,Executive Impressions Supervisor Wall Clock,3
11/26/2017,SanDisk Cruzer 32 GB USB Flash Drive,2
10/20/2016,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",3
12/21/2017,Newell 327,3
12/21/2017,Newell 317,2
1/22/2017,Canon Image Class D660 Copier,5
1/22/2017,Advantus Rolling Storage Box,3
1/22/2017,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),2
1/22/2017,Tennsco Single-Tier Lockers,3
3/22/2015,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",1
3/22/2015,Carina Double Wide Media Storage Towers in Natural & Black,2
3/22/2015,XtraLife ClearVue Slant-D Ring Binders by Cardinal,9
1/23/2017,Balt Solid Wood Rectangular Table,2
5/21/2016,Motorola HK250 Universal Bluetooth Headset,3
5/21/2016,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,2
12/26/2015,Staples,5
10/21/2017,Global Commerce Series High-Back Swivel/Tilt Chairs,3
10/21/2017,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",3
09/03/2015,Eldon Gobal File Keepers,3
09/03/2015,Martin Yale Chadless Opener Electric Letter Opener,1
09/03/2015,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",6
11/07/2015,Safco Contoured Stacking Chairs,1
09/07/2017,Tenex Chairmats For Use With Carpeted Floors,3
5/29/2016,Panasonic KX-TG9471B,5
5/29/2016,Presstex Flexible Ring Binders,5
07/10/2016,Sterilite Officeware Hinged File Box,2
09/03/2017,"Premier Elliptical Ring Binder, Black",7
12/03/2015,Cardinal Poly Pocket Divider Pockets for Ring Binders,4
12/07/2015,Eureka The Boss Cordless Rechargeable Stick Vac,3
12/07/2015,"Situations Contoured Folding Chairs, 4/Set",4
02/01/2014,Enermax Aurora Lite Keyboard,6
7/14/2016,LG Electronics Tone+ HBS-730 Bluetooth Headset,8
12/18/2015,Fellowes Officeware Wire Shelving,9
05/11/2014,SanDisk Cruzer 64 GB USB Flash Drive,2
05/11/2014,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,1
05/11/2014,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",4
11/19/2017,Avery Printable Repositionable Plastic Tabs,6
11/19/2017,Xerox 1898,2
11/15/2015,Home/Office Personal File Carts,9
11/15/2015,Flexible Leather- Look Classic Collection Ring Binder,3
11/15/2015,Staple remover,5
4/15/2016,HON 5400 Series Task Chairs for Big and Tall,2
09/11/2017,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",1
11/24/2017,Advantus T-Pin Paper Clips,3
6/29/2017,Tennsco 16-Compartment Lockers with Coat Rack,2
03/03/2014,Zebra Zazzle Fluorescent Highlighters,4
06/10/2016,Avery 473,2
06/10/2016,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,4
06/10/2016,Xerox 226,5
11/20/2017,Coloredge Poster Frame,3
11/20/2017,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",7
9/14/2014,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",5
9/14/2014,Advantus Panel Wall Acrylic Frame,3
12/07/2015,"Alliance Big Bands Rubber Bands, 12/Pack",2
12/07/2015,Avery 509,1
12/07/2017,Cisco SPA301,3
10/01/2017,Personal Creations Ink Jet Cards and Labels,8
10/01/2017,"GBC White Gloss Covers, Plain Front",7
10/01/2017,Xerox 222,3
10/01/2017,Hon Every-Day Series Multi-Task Chairs,3
12/28/2017,Avery 473,7
12/28/2017,OIC Bulk Pack Metal Binder Clips,4
12/28/2017,Storex Dura Pro Binders,7
12/28/2017,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,3
11/03/2016,Newell 332,3
9/18/2015,Personal Creations Ink Jet Cards and Labels,14
9/18/2015,Rediform S.O.S. Phone Message Books,4
9/18/2015,Acme Value Line Scissors,2
7/20/2017,"Trav-L-File Heavy-Duty Shuttle II, Black",2
7/20/2017,"Contract Clock, 14"", Brown",1
09/10/2015,Martin-Yale Premier Letter Opener,4
12/01/2017,GE 30524EE4,3
12/01/2017,AT&T SB67148 SynJ,2
12/01/2017,Fellowes Basic Home/Office Series Surge Protectors,3
12/01/2017,Recycled Pressboard Report Cover with Reinforced Top Hinge,7
12/01/2017,Jabra BIZ 2300 Duo QD Duo Corded Headset,4
07/03/2015,Novimex High-Tech Fabric Mesh Task Chair,1
07/03/2015,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3
3/20/2016,i.Sound Portable Power - 8000 mAh,2
3/20/2016,Xerox 225,4
3/20/2016,Clear Mylar Reinforcing Strips,3
3/20/2016,Xerox 1894,2
01/09/2014,Newell 312,2
01/09/2014,Memorex Micro Travel Drive 8 GB,3
08/08/2014,Fellowes Superior 10 Outlet Split Surge Protector,2
08/08/2014,Sharp AL-1530CS Digital Copier,3
08/08/2014,AT&T 1070 Corded Phone,5
08/08/2014,Dana Halogen Swing-Arm Architect Lamp,8
7/14/2016,Acme Stainless Steel Office Snips,2
7/16/2016,Mophie Juice Pack Helium for iPhone,3
7/16/2016,GE 2-Jack Phone Line Splitter,4
7/16/2016,Acme Value Line Scissors,2
3/15/2014,"Hot File 7-Pocket, Floor Stand",1
3/15/2014,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",3
3/15/2014,Insertable Tab Post Binder Dividers,3
3/15/2014,GBC VeloBinder Manual Binding System,4
3/15/2014,Xerox 1889,3
5/23/2014,Angle-D Ring Binders,2
5/23/2014,Newell 317,9
5/23/2014,Motorola L804,2
4/28/2016,Nortel Meridian M3904 Professional Digital phone,3
4/28/2016,Avery 493,4
09/11/2016,Xerox 1972,2
09/11/2016,Cisco 8x8 Inc. 6753i IP Business Phone System,9
11/14/2017,PureGear Roll-On Screen Protector,10
11/14/2017,Prestige Round Ring Binders,2
8/18/2017,"DAX Metal Frame, Desktop, Stepped-Edge",2
8/18/2017,"DAX Value U-Channel Document Frames, Easel Back",2
8/18/2017,Recycled Easel Ring Binders,9
8/18/2017,Grandstream GXP1160 VoIP phone,1
8/18/2017,"Seth Thomas 14"" Putty-Colored Wall Clock",3
12/26/2014,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5
11/29/2015,"Global Manager's Adjustable Task Chair, Storm",2
11/29/2015,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,5
11/29/2015,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",4
11/29/2015,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",9
9/15/2017,"Master Caster Door Stop, Brown",7
5/19/2017,Belkin Premiere Surge Master II 8-outlet surge protector,2
12/17/2017,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",5
12/17/2017,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3
12/11/2016,Tennsco Regal Shelving Units,3
12/11/2016,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,5
12/11/2016,Jabra SPEAK 410,4
9/24/2017,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",3
9/24/2017,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3
10/04/2015,Office Star - Mesh Screen back chair with Vinyl seat,3
8/15/2016,Premium Transparent Presentation Covers by GBC,3
8/15/2016,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,3
5/20/2016,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,5
5/20/2016,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4
12/18/2016,Eldon 200 Class Desk Accessories,3
7/30/2017,Economy Rollaway Files,2
7/30/2017,Avery 480,7
06/10/2017,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,4
7/21/2017,Xerox 1993,1
12/30/2017,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",2
04/01/2016,Staples,5
04/01/2016,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,2
12/11/2016,3M Hangers With Command Adhesive,4
12/11/2016,AT&T TR1909W,3
12/11/2016,First Data FD10 PIN Pad,4
10/23/2016,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",10
6/19/2017,Xerox 1943,2
6/19/2017,Sony 16GB Class 10 Micro SDHC R40 Memory Card,8
8/22/2016,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,2
8/22/2016,Avery Durable Poly Binders,2
8/22/2016,Airmail Envelopes,2
9/19/2016,Global Troy Executive Leather Low-Back Tilter,2
9/19/2016,Avery Binding System Hidden Tab Executive Style Index Sets,2
8/24/2015,"Hot File 7-Pocket, Floor Stand",7
8/24/2015,Space Solutions Commercial Steel Shelving,14
8/24/2015,Hon Racetrack Conference Tables,5
8/24/2015,"Avery Durable Plastic 1"" Binders",3
3/26/2016,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",5
11/04/2016,"OIC Colored Binder Clips, Assorted Sizes",3
06/08/2017,Acme Tagit Stainless Steel Antibacterial Scissors,3
06/08/2017,Easy-staple paper,3
06/08/2017,ClearOne Communications CHAT 70 OC Speaker Phone,3
12/24/2014,"Master Giant Foot Doorstop, Safety Yellow",5
06/09/2017,12-1/2 Diameter Round Wall Clock,3
06/09/2017,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1
06/09/2017,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",8
6/15/2017,Newell 331,5
12/05/2017,Kensington 6 Outlet Guardian Standard Surge Protector,3
12/05/2017,"Southworth 100% Résumé Paper, 24lb.",5
12/05/2017,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3
3/18/2017,Hoover Portapower Portable Vacuum,3
3/18/2017,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",3
3/18/2017,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",3
3/18/2017,Ibico Hi-Tech Manual Binding System,3
11/19/2016,Avery Hanging File Binders,3
11/19/2016,Fellowes Neat Ideas Storage Cubes,2
11/19/2016,Advantus Rolling Storage Box,4
11/04/2017,Cubify CubeX 3D Printer Triple Head Print,4
11/04/2017,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",2
07/05/2014,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,3
07/05/2014,Avery 516,2
07/05/2014,Xerox 1995,3
12/25/2017,"Bush Andora Bookcase, Maple/Graphite Gray Finish",2
6/21/2014,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1
6/21/2014,Konftel 250 Conference phone - Charcoal black,1
6/21/2014,Recycled Eldon Regeneration Jumbo File,3
3/28/2015,Imation Bio 8GB USB Flash Drive Imation Corp,1
3/28/2015,Xerox 1977,5
5/14/2015,"Boston School Pro Electric Pencil Sharpener, 1670",8
5/14/2015,Avery 490,4
5/14/2015,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,7
5/14/2015,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",4
5/14/2015,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",1
5/14/2015,GBC Linen Binding Covers,2
5/14/2015,Wilson Jones Custom Binder Spines & Labels,3
09/02/2017,"Eldon 200 Class Desk Accessories, Burgundy",3
11/04/2016,"Tenex ""The Solids"" Textured Chair Mats",3
04/09/2015,Laminate Occasional Tables,3
09/12/2014,Xerox 220,2
09/12/2014,Fellowes 8 Outlet Superior Workstation Surge Protector,5
09/12/2014,SanDisk Cruzer 32 GB USB Flash Drive,1
12/02/2014,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,4
12/02/2014,O'Sullivan Living Dimensions 5-Shelf Bookcases,5
12/02/2014,"Angle-D Binders with Locking Rings, Label Holders",8
04/05/2014,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1
09/03/2017,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",4
5/19/2017,Bionaire Personal Warm Mist Humidifier/Vaporizer,6
5/19/2017,Nortel Meridian M3904 Professional Digital phone,2
5/19/2017,Logitech Wireless Performance Mouse MX for PC and Mac,3
07/01/2014,Cardinal Holdit Business Card Pockets,5
01/11/2014,"DAX Value U-Channel Document Frames, Easel Back",2
9/24/2017,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",3
06/02/2014,GBC Standard Therm-A-Bind Covers,3
06/02/2014,Aluminum Document Frame,6
2/13/2016,Tops Green Bar Computer Printout Paper,3
12/15/2016,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,3
12/15/2016,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",3
10/07/2014,"Seth Thomas 16"" Steel Case Clock",5
07/07/2016,Acme Softgrip Scissors,7
9/16/2017,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",2
9/16/2017,ClearSounds CSC500 Amplified Spirit Phone Corded phone,1
12/03/2016,Xerox 1964,8
12/03/2016,"Bevis Traditional Conference Table Top, Plinth Base",2
12/03/2016,"Personal Folder Holder, Ebony",3
12/03/2016,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",3
12/03/2016,Avery 520,2
1/21/2017,Carina Double Wide Media Storage Towers in Natural & Black,3
1/21/2017,Logitech Illuminated - Keyboard,3
1/21/2017,Wilson Jones Century Plastic Molded Ring Binders,6
1/21/2017,Wilson Jones Leather-Like Binders with DublLock Round Rings,4
1/21/2017,O'Sullivan Cherrywood Estates Traditional Bookcase,1
1/21/2017,Acco Translucent Poly Ring Binders,5
09/08/2014,Logitech Wireless Touch Keyboard K400,2
01/04/2014,Avery 508,3
01/04/2014,SAFCO Boltless Steel Shelving,3
01/04/2014,GBC Standard Plastic Binding Systems Combs,2
8/27/2016,Martin-Yale Premier Letter Opener,5
8/27/2016,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1
8/27/2016,Xerox 196,1
8/27/2016,"Fiskars 8"" Scissors, 2/Pack",4
5/27/2014,KI Conference Tables,10
5/27/2014,Fellowes Officeware Wire Shelving,4
3/20/2016,Belkin iPhone and iPad Lightning Cable,1
10/02/2017,GBC Durable Plastic Covers,3
10/02/2017,Nu-Dell Leatherette Frames,11
10/02/2017,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",7
10/02/2017,Avery Durable Binders,1
04/07/2016,Hewlett Packard 610 Color Digital Copier / Printer,3
12/07/2015,12-1/2 Diameter Round Wall Clock,4
9/18/2016,Chromcraft Round Conference Tables,4
12/29/2014,Recycled Eldon Regeneration Jumbo File,2
12/29/2014,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,4
7/23/2017,Angle-D Ring Binders,3
9/18/2017,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",4
8/31/2015,Xerox 226,9
11/03/2017,Avery 476,3
02/08/2015,JBL Micro Wireless Portable Bluetooth Speaker,3
1/13/2014,Staple envelope,2
1/13/2014,Brown Kraft Recycled Envelopes,3
1/13/2014,Plantronics S12 Corded Telephone Headset System,6
1/13/2014,3-ring staple pack,3
1/13/2014,Fellowes Stor/Drawer Steel Plus Storage Drawers,6
5/14/2014,Electrix Halogen Magnifier Lamp,2
5/19/2016,Hon 4070 Series Pagoda Round Back Stacking Chairs,2
1/30/2017,Cardinal EasyOpen D-Ring Binders,2
1/30/2017,AT&T 841000 Phone,3
1/30/2017,GBC Instant Report Kit,5
1/30/2017,DXL Angle-View Binders with Locking Rings by Samsill,1
1/30/2017,Boston 19500 Mighty Mite Electric Pencil Sharpener,2
1/30/2017,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7
6/29/2014,"Dixon My First Ticonderoga Pencil, #2",7
8/21/2015,Hon GuestStacker Chair,3
8/21/2015,Xerox 191,3
8/21/2015,Xerox 1974,4
8/21/2015,Xerox 1927,1
10/03/2015,Acco D-Ring Binder w/DublLock,5
10/03/2015,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,2
10/03/2015,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",1
10/03/2015,Microsoft Natural Ergonomic Keyboard 4000,2
5/23/2015,Cameo Buff Policy Envelopes,3
3/17/2017,Heavy-Duty E-Z-D Binders,2
12/12/2015,"Lifetime Advantage Folding Chairs, 4/Carton",2
6/26/2015,GBC VeloBinder Manual Binding System,4
6/26/2015,"Decoflex Hanging Personal Folder File, Blue",1
6/26/2015,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8
6/26/2015,Office Star - Contemporary Task Swivel Chair,3
5/20/2016,Cisco Unified IP Phone 7945G VoIP phone,5
9/20/2014,Avery 499,2
9/20/2014,"Wirebound Message Book, 4 per Page",4
9/21/2017,Avery Durable Binders,7
12/24/2015,Xerox 1887,7
12/24/2015,Xerox 1967,2
12/24/2015,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,7
11/27/2015,"Situations Contoured Folding Chairs, 4/Set",5
2/20/2017,"Executive Impressions 14"" Contract Wall Clock",1
2/20/2017,Logitech Mobile Speakerphone P710e - speaker phone,2
8/18/2016,Belkin 7 Outlet SurgeMaster II,9
03/12/2016,Xerox 218,2
4/22/2017,"Eldon Stackable Tray, Side-Load, Legal, Smoke",2
11/01/2014,Model L Table or Wall-Mount Pencil Sharpener,3
11/01/2014,ClearOne CHATAttach 160 - speaker phone,4
02/03/2015,Coloredge Poster Frame,2
02/03/2015,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,3
10/13/2014,Newell 32,4
10/13/2014,"Bevis Round Bullnose 29"" High Table Top",5
10/13/2014,Belkin F9G930V10-GRY 9 Outlet Surge,4
10/13/2014,Sony 16GB Class 10 Micro SDHC R40 Memory Card,2
5/14/2017,"Eldon Stackable Tray, Side-Load, Legal, Smoke",2
5/14/2017,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,7
3/20/2015,Xerox 205,8
9/15/2016,Xerox 1968,1
6/28/2014,Xerox 1995,8
6/28/2014,Self-Adhesive Ring Binder Labels,3
6/28/2014,Global Leather Executive Chair,5
6/28/2014,GBC Recycled Grain Textured Covers,3
6/28/2014,Xerox 1941,4
6/20/2017,Razer Kraken PRO Over Ear PC and Music Headset,3
6/20/2017,Avery 508,2
05/09/2014,Kingston Digital DataTraveler 32GB USB 2.0,4
05/09/2014,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,3
8/21/2017,Advantus Plastic Paper Clips,7
8/21/2017,Acme Forged Steel Scissors with Black Enamel Handles,4
8/21/2017,Security-Tint Envelopes,2
6/16/2017,"Global Airflow Leather Mesh Back Chair, Black",2
6/16/2017,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",3
6/16/2017,Pyle PMP37LED,2
6/16/2017,Clarity 53712,1
7/23/2016,Boston 16801 Nautilus Battery Pencil Sharpener,2
7/23/2016,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",2
7/23/2016,Zebra GX420t Direct Thermal/Thermal Transfer Printer,1
09/08/2014,GBC ProClick Punch Binding System,4
11/04/2017,"Adams Telephone Message Books, 5 1/4” x 11”",2
03/07/2016,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,3
11/20/2015,Boston 19500 Mighty Mite Electric Pencil Sharpener,3
11/20/2015,Newell 335,4
11/20/2015,O'Sullivan 3-Shelf Heavy-Duty Bookcases,4
11/07/2016,Fellowes Binding Cases,4
11/07/2016,Ibico Plastic and Wire Spiral Binding Combs,4
11/07/2016,Acme Preferred Stainless Steel Scissors,2
11/07/2016,Avery 486,2
10/13/2015,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,7
10/13/2015,Global Deluxe Office Fabric Chairs,3
